,charter_id,assets,deposits,year,month
784,6689,14419838,10052392,2024,9
785,6690,18987404,1161089,2024,9
786,6694,8039711199,491815014,2024,9
787,6700,11662708,963596,2024,9
788,6711,62299268,13627335,2024,9
789,6722,127502388,23403012,2024,9
790,6723,36431432,4032770,2024,9
791,6725,15823804,4836230,2024,9
792,6726,20261287,5745107,2024,9
793,6733,38957157,12147438,2024,9
794,6739,20660696,10868805,2024,9
795,6743,615165747,119340592,2024,9
796,6747,67757077,5095191,2024,9
797,6772,11477892,1762599,2024,9
798,6774,371224265,32189150,2024,9
799,6775,2146504594,51415781,2024,9
800,6778,919515607,177820423,2024,9
801,6785,107509697,79567974,2024,9
802,6832,235224581,30962289,2024,9
803,6844,87387415,7167556,2024,9
804,6853,322966329,35093263,2024,9
805,6859,32662985,6714767,2024,9
806,6870,175409585,68921587,2024,9
807,6871,40395430,4505420,2024,9
808,6878,75986925,9418213,2024,9
809,6885,898289645,16132651,2024,9
810,6898,19724141,6496971,2024,9
811,6918,271813675,40385094,2024,9
812,6920,43705410,13403460,2024,9
813,6930,18632809,5607172,2024,9
814,6936,135906959,93529501,2024,9
815,6944,8455415,5863048,2024,9
816,6949,15639257,3817904,2024,9
817,6974,45016776,11880317,2024,9
818,6986,164800643,6256141,2024,9
819,6992,16255850,5486773,2024,9
820,7000,2350513383,184532696,2024,9
821,7002,88976169,40174125,2024,9
822,7020,41276085,13955996,2024,9
823,7021,11350186,4152438,2024,9
824,7023,19807517,2917003,2024,9
825,7024,5839140,1492392,2024,9
826,7027,13109857,1943188,2024,9
827,7039,25291614,4005410,2024,9
828,7045,1781060,1088994,2024,9
829,7063,321474749,60944358,2024,9
830,7064,657262013,33564742,2024,9
831,7066,39765700,16874054,2024,9
832,7067,41568249,13733121,2024,9
833,7069,10631609,2809782,2024,9
834,7072,22066027,5176149,2024,9
835,7088,32968334,11205471,2024,9
836,7091,584105296,179467370,2024,9
837,7101,138904146,6366245,2024,9
838,7118,15648789,5501789,2024,9
839,7126,452358,189452,2024,9
840,7129,159917322,34905402,2024,9
841,7149,41970566,7578525,2024,9
842,7151,187779600,20762022,2024,9
843,7154,27612640,8308851,2024,9
844,7172,1290249,1233819,2024,9
845,7182,54844885,17613159,2024,9
846,7184,122031334,24746562,2024,9
847,7210,8787291,3185899,2024,9
848,7217,1423681902,193508686,2024,9
849,7219,239657051,92761855,2024,9
850,7238,1706878783,176920018,2024,9
851,7244,130280550,7010506,2024,9
852,7253,4671687,2201736,2024,9
853,7256,128964,96461,2024,9
854,7264,109677197,2277978,2024,9
855,7289,37846461,24775101,2024,9
856,7297,120598756,8470244,2024,9
857,7301,615140,230862,2024,9
858,7307,29756172,21978996,2024,9
859,7316,1266826533,95277752,2024,9
860,7331,28304239,11921110,2024,9
861,7345,699475328,12445375,2024,9
862,7346,1019513746,139118971,2024,9
863,7361,2091517731,68345787,2024,9
864,7376,16594726,6268087,2024,9
865,7383,16263503,5240673,2024,9
866,7392,19826801,5626426,2024,9
867,7397,4385619742,378043753,2024,9
868,7405,24398801,6337183,2024,9
869,7415,120804053,26980388,2024,9
870,7423,31826899,4143073,2024,9
871,7428,122116687,17126952,2024,9
872,7448,1000428625,109803893,2024,9
873,7465,187632756,27993451,2024,9
874,7471,35686338,16605211,2024,9
875,7473,6534304,1743839,2024,9
876,7482,26491369,3112872,2024,9
877,7504,8479181,5408413,2024,9
878,7509,74647929,36688640,2024,9
879,7520,46301684,15073750,2024,9
880,7524,328047993,156491164,2024,9
881,7531,2338384060,411613737,2024,9
882,7532,46266431,13023413,2024,9
883,7534,13424263,5756193,2024,9
884,7544,7829722812,393650333,2024,9
885,7546,29036713,1884020,2024,9
886,7552,208490478,45171090,2024,9
887,7557,101176273,23230941,2024,9
888,7573,504029225,44274670,2024,9
889,7590,932850912,32964060,2024,9
890,7599,17029937,8305557,2024,9
891,7608,866325409,95376960,2024,9
892,7610,29803451,5579103,2024,9
893,7628,49888261,27254210,2024,9
894,7633,21293384,5759014,2024,9
895,7641,108917382,8862968,2024,9
896,7644,34391667,15175060,2024,9
897,7652,72625008,21845480,2024,9
898,7656,25576003,7078889,2024,9
899,7662,14319889,4893891,2024,9
900,7672,56124099,7263895,2024,9
901,7674,72223938,21890206,2024,9
902,7677,1876047,352931,2024,9
903,7684,452152,84850,2024,9
904,7688,543680946,51173021,2024,9
905,7700,1883089,767999,2024,9
906,7715,10871216,183175,2024,9
907,7716,28136221,11953460,2024,9
908,7717,145665917,17562712,2024,9
909,7722,272189017,43103100,2024,9
910,7723,304497823,22969899,2024,9
911,7724,32227351,12680046,2024,9
912,7731,11578838,6616566,2024,9
913,7748,347352927,38072643,2024,9
914,7770,111112714,24154020,2024,9
915,7772,34268651,10068202,2024,9
916,7776,315040732,21633961,2024,9
917,7790,19103731,5126165,2024,9
918,7817,122168180,29255618,2024,9
919,7821,49284655,11222841,2024,9
920,7822,98521784,40503762,2024,9
921,7825,175531645,40942669,2024,9
922,7835,1155643779,105223381,2024,9
923,7840,5221549692,282676328,2024,9
924,7842,32925247,3452808,2024,9
925,7844,2199057,938610,2024,9
926,7846,39097567,20061357,2024,9
927,7870,244727581,38075689,2024,9
928,7873,108575571,7929778,2024,9
929,7875,529066379,29203962,2024,9
930,7877,993826,50218,2024,9
931,7910,6958935,2214400,2024,9
932,7916,982950481,133072117,2024,9
933,7925,133724051,35607256,2024,9
934,7927,74943851,27018801,2024,9
935,7955,114575028,24757836,2024,9
936,7958,37620355,5639590,2024,9
937,7960,395097233,75922707,2024,9
938,7970,88545595,19240212,2024,9
939,7989,31657797,13202281,2024,9
940,7992,51741490,4481323,2024,9
941,7999,5700690,2244007,2024,9
942,8000,131132875,46264084,2024,9
943,8001,3620200,80789,2024,9
944,8006,8708941,4253783,2024,9
945,8037,15250931,7114053,2024,9
946,8039,40717110,13076511,2024,9
947,8052,10304735,5142438,2024,9
948,8059,65487490,13886953,2024,9
949,8069,22706981,14742429,2024,9
950,8074,13743393,10758524,2024,9
951,8077,26400002,11088438,2024,9
952,8080,188146052,23253972,2024,9
953,8097,1748148,243342,2024,9
954,8100,110978039,18522178,2024,9
955,8110,231152298,36510032,2024,9
956,8111,17549897730,560525231,2024,9
957,8113,78618712,24759900,2024,9
958,8116,9817494290,422182444,2024,9
959,8118,12976389,4056761,2024,9
960,8119,32262795,7679437,2024,9
961,8129,22727734,5973303,2024,9
962,8132,67450069,20370199,2024,9
963,8141,14158022,4380841,2024,9
964,8169,623197510,32248889,2024,9
965,8187,375683502,11448901,2024,9
966,8212,123243825,1316692,2024,9
967,8216,517565,190939,2024,9
968,8218,802270966,37537100,2024,9
969,8229,71349751,14017568,2024,9
970,8230,86972362,6883795,2024,9
971,8237,62499163,12540193,2024,9
972,8255,2198443,810048,2024,9
973,8261,27750458,4965570,2024,9
974,8290,210402015,18467926,2024,9
975,8298,35291574,16525087,2024,9
976,8299,104491355,15094471,2024,9
977,8313,16241096,8162680,2024,9
978,8317,58036319,14045254,2024,9
979,8333,4581628230,603418598,2024,9
980,8339,4840713,3353236,2024,9
981,8344,88022946,14662177,2024,9
982,8349,81686424,19576333,2024,9
983,8367,83231935,28420789,2024,9
984,8413,34877580,24592299,2024,9
985,8418,52265488,26480010,2024,9
986,8428,261742146,25235064,2024,9
987,8433,56670012,20240326,2024,9
988,8435,90258085,19127761,2024,9
989,8442,82787720,30334534,2024,9
990,8445,139477422,87895835,2024,9
991,8474,11320361,1179934,2024,9
992,8475,481435679,58083053,2024,9
993,8486,606725808,18302174,2024,9
994,8512,102173699,30763606,2024,9
995,8523,210894153,10904513,2024,9
996,8530,126104800,11628025,2024,9
997,8540,38830911,3611916,2024,9
998,8548,267874819,7619019,2024,9
999,8549,26455440,12891541,2024,9
1000,8550,466916819,76461961,2024,9
1001,8554,1255431485,114256298,2024,9
1002,8585,444066893,108428907,2024,9
1003,8588,39073783,4888730,2024,9
1004,8593,5403998,2093405,2024,9
1005,8609,45405354,11204415,2024,9
1006,8611,34225587,17068937,2024,9
1007,8616,34495584,23761515,2024,9
1008,8618,11298612,4661595,2024,9
1009,8625,10372312,6957424,2024,9
1010,8626,2742155,982831,2024,9
1011,8642,25205255,4479118,2024,9
1012,8654,14327404,7248827,2024,9
1013,8687,23313838,8644741,2024,9
1014,8693,251463004,19161017,2024,9
1015,8694,330825524,25313455,2024,9
1016,8701,50841339,22157912,2024,9
1017,8709,41495853,25645537,2024,9
1018,8715,397116654,41051638,2024,9
1019,8725,177331584,10516081,2024,9
1020,8733,211643676,46823848,2024,9
1021,8749,11382200,1384816,2024,9
1022,8752,39990352,14130289,2024,9
1023,8774,72786605,2395636,2024,9
1024,8791,44032998,14621651,2024,9
1025,8797,1204420057,150598800,2024,9
1026,8801,32127285,9222602,2024,9
1027,8812,59263100,11961469,2024,9
1028,8822,689053799,146805347,2024,9
1029,8825,19539242,10688828,2024,9
1030,8828,28032968,5981377,2024,9
1031,8831,70148911,40316032,2024,9
1032,8840,18919931,7125874,2024,9
1033,8854,389990963,16786094,2024,9
1034,8858,12565547,8746275,2024,9
1035,8881,106632295,24475045,2024,9
1036,8885,41597539,10599262,2024,9
1037,8890,27600535,5973269,2024,9
1038,8903,11297163,72474,2024,9
1039,8905,305582911,45519422,2024,9
1040,8913,7468631,2154007,2024,9
1041,8915,114652200,6767111,2024,9
1042,8920,7727608,590862,2024,9
1043,8921,42350848,10404282,2024,9
1044,8922,29502712,10774568,2024,9
1045,8925,38451382,12420546,2024,9
1046,8936,171349773,3881265,2024,9
1047,8940,6035172,3179647,2024,9
1048,8943,12618855,5971231,2024,9
1049,8944,17340018,7083840,2024,9
1050,8962,2983099,199417,2024,9
1051,8967,4566947,274775,2024,9
1052,8975,55335416,4856223,2024,9
1053,8987,9526782,2825477,2024,9
1054,8988,80947634,39955627,2024,9
1055,8993,13437440,552005,2024,9
1056,9000,6139521,3048201,2024,9
1057,9003,136318210,26313605,2024,9
1058,9007,2061251010,202813038,2024,9
1059,9042,22717113,13608489,2024,9
1060,9044,3241563,1251165,2024,9
1061,9071,799694456,33888484,2024,9
1062,9075,10644706,3206736,2024,9
1063,9082,7796333,943958,2024,9
1064,9089,734198179,109479931,2024,9
1065,9090,33003679,5072291,2024,9
1066,9093,46611072,7157396,2024,9
1067,9094,383596135,48416878,2024,9
1068,9095,1814471655,11933027,2024,9
1069,9097,62649863,33234108,2024,9
1070,9099,297972227,17795958,2024,9
1071,9102,3848218,1079910,2024,9
1072,9105,16384525,3794032,2024,9
1073,9106,313845762,44155462,2024,9
1074,9107,148727191,16294929,2024,9
1075,9109,296064980,55419153,2024,9
1076,9115,39553585,546219,2024,9
1077,9119,784986177,107639289,2024,9
1078,9145,17391689,4225376,2024,9
1079,9146,83843024,2322876,2024,9
1080,9148,66887209,9101844,2024,9
1081,9160,685330945,68685073,2024,9
1082,9163,273379721,76602475,2024,9
1083,9164,763835042,79320391,2024,9
1084,9189,53474656,3569503,2024,9
1085,9194,27749746,16317481,2024,9
1086,9208,258215475,47558638,2024,9
1087,9213,57375512,24639142,2024,9
1088,9214,77647664,40513379,2024,9
1089,9219,171504581,15920119,2024,9
1090,9229,1347788332,101515246,2024,9
1091,9230,782391549,140243757,2024,9
1092,9237,81226401,8639664,2024,9
1093,9246,12109122,4510437,2024,9
1094,9247,707821960,29270849,2024,9
1095,9248,11134304,7913099,2024,9
1096,9260,2227103822,136971349,2024,9
1097,9287,43465757,11305613,2024,9
1098,9288,40388227,8982269,2024,9
1099,9289,90995321,30389561,2024,9
1100,9292,502426395,63224906,2024,9
1101,9293,412370780,32875921,2024,9
1102,9296,753547992,51049147,2024,9
1103,9300,243640043,25170517,2024,9
1104,9310,5126427,3319530,2024,9
1105,9327,109325140,28838045,2024,9
1106,9335,78040227,5482772,2024,9
1107,9348,100586536,16987640,2024,9
1108,9349,257389965,128138994,2024,9
1109,9358,73216307,10563101,2024,9
1110,9370,44449554,14600664,2024,9
1111,9373,692896551,33854314,2024,9
1112,9376,17690014,7753103,2024,9
1113,9381,805216870,56047532,2024,9
1114,9398,37283859,3846654,2024,9
1115,9408,43706005,17683804,2024,9
1116,9411,19404013,156583,2024,9
1117,9413,24399416,5928597,2024,9
1118,9441,22016308,3797136,2024,9
1119,9457,9130228,6401468,2024,9
1120,9469,48230237,15437108,2024,9
1121,9475,630726583,35476272,2024,9
1122,9476,21207720,14704837,2024,9
1123,9479,25264373,5745344,2024,9
1124,9483,113521430,27249426,2024,9
1125,9486,104240968,14584540,2024,9
1126,9496,3027758,83010,2024,9
1127,9497,5920976,2459479,2024,9
1128,9500,444469216,35569401,2024,9
1129,9501,1793288,255608,2024,9
1130,9517,31698046,1798798,2024,9
1131,9518,72883585,38826636,2024,9
1132,9522,242213172,14424213,2024,9
1133,9527,374913,311996,2024,9
1134,9532,37370118,1263759,2024,9
1135,9537,69556158,10173228,2024,9
1136,9554,2434324,1613989,2024,9
1137,9555,8530815,3110342,2024,9
1138,9556,168448435,21200063,2024,9
1139,9566,56358330,12810202,2024,9
1140,9582,26717020,15128297,2024,9
1141,9589,2374510538,168637660,2024,9
1142,9590,11083144,4390164,2024,9
1143,9604,732180153,18160969,2024,9
1144,9607,658568128,151874454,2024,9
1145,9613,286878,238275,2024,9
1146,9622,54564209,24422990,2024,9
1147,9639,125832888,33809105,2024,9
1148,9643,239320100,21348593,2024,9
1149,9644,24784186,4812739,2024,9
1150,9662,64118707,27610577,2024,9
1151,9676,7209837,2735816,2024,9
1152,9681,56176251,30068854,2024,9
1153,9715,45835058,7524386,2024,9
1154,9723,34323293,26010857,2024,9
1155,9759,884482679,78601215,2024,9
1156,9776,24699204,16980791,2024,9
1157,9777,34039239,17117524,2024,9
1158,9778,9730404,3788886,2024,9
1159,9788,2806593701,283960941,2024,9
1160,9799,30740375,4049423,2024,9
1161,9805,9637485,583976,2024,9
1162,9810,142718688,30802980,2024,9
1163,9812,44135744,3138408,2024,9
1164,9822,16836389,3645725,2024,9
1165,9823,17695022,1018364,2024,9
1166,9843,14983540,7651438,2024,9
1167,9871,247822672,12827634,2024,9
1168,9873,36383978,13674081,2024,9
1169,9877,26709928,5649851,2024,9
1170,9880,24153474,16474950,2024,9
1171,9888,5046909,980836,2024,9
1172,9893,7858899,2238471,2024,9
1173,9897,45649583,22624551,2024,9
1174,9907,4823055,822308,2024,9
1175,9915,992447288,82082174,2024,9
1176,9919,64628524,6963832,2024,9
1177,9923,350243978,28046980,2024,9
1178,9924,115295192,2863088,2024,9
1179,9931,81682058,9801663,2024,9
1180,9943,95920455,8160854,2024,9
1181,9952,2721398,2298970,2024,9
1182,9971,203374333,19664771,2024,9
1183,9974,4247256,3004661,2024,9
1184,9976,3745610325,304106602,2024,9
1185,9986,1095940586,140024157,2024,9
1186,9988,1873129629,199768260,2024,9
1187,9994,55363901,23883368,2024,9
1188,10011,601101,476813,2024,9
1189,10015,119880591,43967655,2024,9
1190,10023,1524306669,71637088,2024,9
1191,10047,12576251,512907,2024,9
1192,10065,27248333,15756806,2024,9
1193,10099,11379551,3037081,2024,9
1194,10100,238729730,20411410,2024,9
1195,10141,11858074,551699,2024,9
1196,10158,25803921,6598650,2024,9
1197,10164,132812382,54324345,2024,9
1198,10170,219209321,49940643,2024,9
1199,10174,1599326350,90854895,2024,9
1200,10177,2064245,1368117,2024,9
1201,10180,5146916,1166473,2024,9
1202,10181,391908236,36674819,2024,9
1203,10184,65255610,36675214,2024,9
1204,10220,12921213,7966619,2024,9
1205,10221,59695856,36950556,2024,9
1206,10223,435885878,35465446,2024,9
1207,10225,1116481,194069,2024,9
1208,10241,68320452,11637994,2024,9
1209,10243,38872915,12877692,2024,9
1210,10253,590630,132757,2024,9
1211,10257,172673870,33031795,2024,9
1212,10262,70118513,9865207,2024,9
1213,10264,939370,302117,2024,9
1214,10269,14782572,2824906,2024,9
1215,10274,19531614,8982858,2024,9
1216,10283,167978936,15646013,2024,9
1217,10301,13207088,1592079,2024,9
1218,10308,486940,155232,2024,9
1219,10319,26921283,874917,2024,9
1220,10323,28178824,2929927,2024,9
1221,10324,8885110,2318132,2024,9
1222,10327,18325725,11750149,2024,9
1223,10335,119397228,16822636,2024,9
1224,10351,110521586,18766398,2024,9
1225,10353,46457227,6617636,2024,9
1226,10362,24033459,5919439,2024,9
1227,10375,206328255,28991618,2024,9
1228,10381,28350108,3420643,2024,9
1229,10393,3894670,1393894,2024,9
1230,10395,152733532,17905760,2024,9
1231,10399,74064791,21872120,2024,9
1232,10424,104880828,14302152,2024,9
1233,10433,73730548,16854983,2024,9
1234,10442,56563514,6540193,2024,9
1235,10461,21458788,15146319,2024,9
1236,10465,936735516,129045218,2024,9
1237,10481,23161675,7100200,2024,9
1238,10502,28603123,11123419,2024,9
1239,10515,8579964,3718286,2024,9
1240,10520,8281039,2551852,2024,9
1241,10551,10837134,4790187,2024,9
1242,10572,215648795,26591924,2024,9
1243,10577,57776353,35281730,2024,9
1244,10580,9268250,2479337,2024,9
1245,10585,167546929,72848639,2024,9
1246,10600,847021054,30387884,2024,9
1247,10613,19767545,1070203,2024,9
1248,10614,7914054,165232,2024,9
1249,10623,28690311,18995865,2024,9
1250,10636,495403,164664,2024,9
1251,10640,31846406,1156051,2024,9
1252,10648,1177326,537982,2024,9
1253,10666,21914378,6802215,2024,9
1254,10671,71102981,3213832,2024,9
1255,10676,34149165,10830910,2024,9
1256,10684,126031651,20681148,2024,9
1257,10687,142644227,15594892,2024,9
1258,10690,17018767,7493681,2024,9
1259,10695,40764213,12461262,2024,9
1260,10696,1272707927,96480156,2024,9
1261,10699,375944396,74835204,2024,9
1262,10704,13547077,2574004,2024,9
1263,10706,151807921,17354726,2024,9
1264,10709,3117080878,143714378,2024,9
1265,10720,20071831,14329444,2024,9
1266,10728,14010643,7011760,2024,9
1267,10729,5845764,4120959,2024,9
1268,10739,6825679,2892890,2024,9
1269,10741,3022858,179537,2024,9
1270,10746,4288229,3224528,2024,9
1271,10754,1923053678,66734421,2024,9
1272,10756,19093869,10937896,2024,9
1273,10763,12487388,6810921,2024,9
1274,10772,25491666,9896686,2024,9
1275,10773,832591,382844,2024,9
1276,10778,550645,202511,2024,9
1277,10794,471649716,64972822,2024,9
1278,10799,39982765,20764717,2024,9
1279,10800,114746972,50763608,2024,9
1280,10803,374846,234821,2024,9
1281,10832,371114068,76780311,2024,9
1282,10857,9142179,6283170,2024,9
1283,10859,5434251,1494944,2024,9
1284,10865,9701627,486416,2024,9
1285,10866,567239913,82260924,2024,9
1286,10880,169882752,30467816,2024,9
1287,10882,13182276,10523126,2024,9
1288,10898,261238689,6184653,2024,9
1289,10904,93025627,15413606,2024,9
1290,10913,81659730,24704154,2024,9
1291,10920,2587599319,125967578,2024,9
1292,10933,469252670,52467074,2024,9
1293,10938,63131729,10009774,2024,9
1294,10939,259617885,72780531,2024,9
1295,10954,37274920,16999956,2024,9
1296,10958,105145247,17772946,2024,9
1297,10973,161887254,88187439,2024,9
1298,10994,133899631,49100557,2024,9
1299,11011,134676567,34172547,2024,9
1300,11014,9090902,3213505,2024,9
1301,11030,117149227,6661896,2024,9
1302,11032,60212853,2352848,2024,9
1303,11045,11408689,4131610,2024,9
1304,11056,15126028,5244229,2024,9
1305,11057,143087558,17669214,2024,9
1306,11065,13646807251,1196562810,2024,9
1307,11067,135092119,9911592,2024,9
1308,11099,150595357,3751601,2024,9
1309,11111,1168696035,47027280,2024,9
1310,11123,3866370,154942,2024,9
1311,11144,429231950,47144669,2024,9
1312,11152,28252966,11656391,2024,9
1313,11154,156106446,28688775,2024,9
1314,11157,37887042,1372309,2024,9
1315,11162,234900280,31159413,2024,9
1316,11164,15017477,1522774,2024,9
1317,11168,32529675,13265252,2024,9
1318,11170,214183865,63584367,2024,9
1319,11172,24770933,2892151,2024,9
1320,11242,31977463,3327409,2024,9
1321,11253,209702632,5406107,2024,9
1322,11254,137210994,7801751,2024,9
1323,11273,94553149,21433525,2024,9
1324,11285,5394533,3169338,2024,9
1325,11293,301496848,18314900,2024,9
1326,11299,5767087,3398454,2024,9
1327,11300,1093213713,60605384,2024,9
1328,11304,139663277,30047043,2024,9
1329,11307,4525853838,415756282,2024,9
1330,11316,1208866555,45569317,2024,9
1331,11323,8744635,3317620,2024,9
1332,11331,4008667,1027118,2024,9
1333,11340,955350,169566,2024,9
1334,11347,14256797,256709,2024,9
1335,11353,38557568,4146425,2024,9
1336,11364,17320278,6300231,2024,9
1337,11374,114746611,20478358,2024,9
1338,11377,6863703,3491213,2024,9
1339,11380,649000,424363,2024,9
1340,11391,15390112,7825513,2024,9
1341,11400,44908804,21751543,2024,9
1342,11402,64765170,13643561,2024,9
1343,11409,14542466,1607252,2024,9
1344,11440,9618188,1456339,2024,9
1345,11445,31019147,3977006,2024,9
1346,11452,356870642,34099428,2024,9
1347,11458,7025344,2708809,2024,9
1348,11459,5402231,696698,2024,9
1349,11470,42742857,17289411,2024,9
1350,11477,25932754,9542153,2024,9
1351,11520,166160918,8373142,2024,9
1352,11524,5095804,881991,2024,9
1353,11526,73143655,15661850,2024,9
1354,11533,42236274,14182299,2024,9
1355,11548,76110897,18293196,2024,9
1356,11550,9870177,5782425,2024,9
1357,11554,740151649,111083252,2024,9
1358,11567,256395,210755,2024,9
1359,11576,23609324,2196002,2024,9
1360,11604,20870148,10901565,2024,9
1361,11640,42778373,19370843,2024,9
1362,11643,39527309,22389916,2024,9
1363,11652,40490808,13641096,2024,9
1364,11658,598703,572528,2024,9
1365,11663,94227753,24515610,2024,9
1366,11670,130152240,57902253,2024,9
1367,11671,24169631,18460889,2024,9
1368,11674,476656316,37748654,2024,9
1369,11678,81493788,10700262,2024,9
1370,11680,63602478,3848443,2024,9
1371,11685,84081237,15850318,2024,9
1372,11689,39472712,1855190,2024,9
1373,11718,106352281,10938867,2024,9
1374,11721,29696146,4066698,2024,9
1375,11723,652055110,28149716,2024,9
1376,11744,24443866,14160218,2024,9
1377,11746,97898009,27955581,2024,9
1378,11761,4054714,1649017,2024,9
1379,11779,40293064,14691515,2024,9
1380,11780,203897441,49913885,2024,9
1381,11782,16147240,3213094,2024,9
1382,11783,214096,202896,2024,9
1383,11786,58748790,3929771,2024,9
1384,11793,608355287,45946375,2024,9
1385,11824,69320125,36102905,2024,9
1386,11836,869109548,142477527,2024,9
1387,11867,66727197,14142928,2024,9
1388,11870,334602158,34413326,2024,9
1389,11872,223793727,15749820,2024,9
1390,11891,104673299,28228104,2024,9
1391,11900,1064225,296761,2024,9
1392,11902,34115252,10766211,2024,9
1393,11905,75839238,22914621,2024,9
1394,11913,65742741,9766371,2024,9
1395,11927,93333535,31826643,2024,9
1396,11942,43824713,5468246,2024,9
1397,11943,38094833,7302457,2024,9
1398,11944,115791932,13237431,2024,9
1399,11949,29036404,8886305,2024,9
1400,11950,21213971,8309486,2024,9
1401,11962,135349842,14733865,2024,9
1402,11972,12786874,6428219,2024,9
1403,11975,24065157,11862868,2024,9
1404,11979,664964709,57907673,2024,9
1405,11986,2377574,1773430,2024,9
1406,11992,5728040,5175330,2024,9
1407,11995,32587771,13680915,2024,9
1408,11996,10026433,2592885,2024,9
1409,12000,57753315,19044978,2024,9
1410,12004,91865399,19592776,2024,9
1411,12012,284013650,53223891,2024,9
1412,12028,6368607,2729319,2024,9
1413,12029,46731976,19949574,2024,9
1414,12033,62808475,28055290,2024,9
1415,12067,1660575009,239449911,2024,9
1416,12068,48004290,8621367,2024,9
1417,12082,145717463,12963237,2024,9
1418,12084,755931445,52860993,2024,9
1419,12143,107125301,13260578,2024,9
1420,12152,15979532,3185684,2024,9
1421,12153,97986796,6616086,2024,9
1422,12164,306277814,38337274,2024,9
1423,12170,19193636,11370370,2024,9
1424,12175,11486943,3884006,2024,9
1425,12181,82019360,9056857,2024,9
1426,12185,24228991,12763677,2024,9
1427,12199,1040075899,98731379,2024,9
1428,12219,165718876,9944797,2024,9
1429,12225,6202826,2294292,2024,9
1430,12227,7106531,853694,2024,9
1431,12259,7082927,3007563,2024,9
1432,12266,17911230,8981668,2024,9
1433,12271,110827494,14024628,2024,9
1434,12274,3411665,935529,2024,9
1435,12289,1047229,610956,2024,9
1436,12290,10969661,4262338,2024,9
1437,12291,24115125,9597243,2024,9
1438,12292,15942938,6363407,2024,9
1439,12305,96016299,53165331,2024,9
1440,12310,9164788,4822629,2024,9
1441,12319,92274636,34301450,2024,9
1442,12330,151021082,6203020,2024,9
1443,12333,43265783,8273942,2024,9
1444,12334,113992749,11431678,2024,9
1445,12351,30909531,10348282,2024,9
1446,12354,28285654,9997748,2024,9
1447,12356,8205047,5301931,2024,9
1448,12361,396799450,43600369,2024,9
1449,12365,12594617,7200963,2024,9
1450,12375,391589,91313,2024,9
1451,12383,20297800,12620797,2024,9
1452,12425,765779194,58914989,2024,9
1453,12438,73982784,33764313,2024,9
1454,12440,3972727,2271596,2024,9
1455,12443,694112231,53667474,2024,9
1456,12458,492059788,54469897,2024,9
1457,12470,44928405,9731385,2024,9
1458,12472,15567236,2133266,2024,9
1459,12473,304619802,20253572,2024,9
1460,12478,44481752,18975423,2024,9
1461,12505,2871997,1698621,2024,9
1462,12508,5005581,1503901,2024,9
1463,12527,262872,184786,2024,9
1464,12543,153791889,18128970,2024,9
1465,12546,2705612,1398246,2024,9
1466,12570,57590863,9449156,2024,9
1467,12601,62777559,27646332,2024,9
1468,12604,84980792,13426972,2024,9
1469,12608,1075805,91809,2024,9
1470,12613,2637410,1888937,2024,9
1471,12616,36574447,2603661,2024,9
1472,12619,1606280,185395,2024,9
1473,12624,54602551,25183016,2024,9
1474,12643,103477424,40881249,2024,9
1475,12648,13368738,2804651,2024,9
1476,12654,61771917,10175820,2024,9
1477,12666,27564260,5896837,2024,9
1478,12671,20187843,3438581,2024,9
1479,12673,12601541,4089760,2024,9
1480,12679,239942952,46490546,2024,9
1481,12686,32765213,17648561,2024,9
1482,12697,794548788,138034119,2024,9
1483,12729,249684431,37572853,2024,9
1484,12735,2521339,494646,2024,9
1485,12745,41621280,2463139,2024,9
1486,12748,1618122,506840,2024,9
1487,12752,87994115,40518328,2024,9
1488,12765,1346105958,66309451,2024,9
1489,12771,3212903,868288,2024,9
1490,12794,3246991,548391,2024,9
1491,12805,410506581,46520742,2024,9
1492,12808,196592957,22932633,2024,9
1493,12813,38764364,7515155,2024,9
1494,12814,396236301,41010161,2024,9
1495,12826,3247396,797285,2024,9
1496,12837,8781182,5960528,2024,9
1497,12847,20022562,6117285,2024,9
1498,12852,54881381,16528147,2024,9
1499,12858,412588789,46791734,2024,9
1500,12859,2326348,554427,2024,9
1501,12873,8287654,1283686,2024,9
1502,12877,60599458,21221788,2024,9
1503,12890,105182274,6838047,2024,9
1504,12892,44576135,23002560,2024,9
1505,12898,16406674,5638825,2024,9
1506,12900,4625868,2192345,2024,9
1507,12906,19100146,8461413,2024,9
1508,12912,11420159,3111156,2024,9
1509,12922,13160321,4014052,2024,9
1510,12935,179487686,17098501,2024,9
1511,12938,50416465,22688441,2024,9
1512,12944,16254180,4299985,2024,9
1513,12956,10670634,4997384,2024,9
1514,12957,295303283,9428210,2024,9
1515,12963,13343040,5867582,2024,9
1516,12977,1011724160,106393684,2024,9
1517,12980,64886257,7373242,2024,9
1518,13028,66854160,6839725,2024,9
1519,13035,73236477,13346439,2024,9
1520,13044,23034751,10817878,2024,9
1521,13062,3158148,2063195,2024,9
1522,13067,28431053,13350845,2024,9
1523,13102,14766535,2644229,2024,9
1524,13103,15498274,6886742,2024,9
1525,13115,13513655,4989115,2024,9
1526,13121,465829271,10368272,2024,9
1527,13131,146813889,7504795,2024,9
1528,13132,21227242,1610933,2024,9
1529,13161,7798161,3576931,2024,9
1530,13167,67860217,18721614,2024,9
1531,13180,5553414,4368561,2024,9
1532,13186,31307683,576866,2024,9
